latitude,longitude,coastal_200m_more_depth,geometry,Country
-15.583333015441895,167.8333282470703,1,POINT (167.8333282470703 -15.583333015441895),Vanuatu
-15.583333015441895,167.9166717529297,1,POINT (167.9166717529297 -15.583333015441895),Vanuatu
-15.583333015441895,167.75,1,POINT (167.75 -15.583333015441895),Vanuatu
-15.583333015441895,168.25,1,POINT (168.25 -15.583333015441895),Vanuatu
-15.583333015441895,168.0833282470703,1,POINT (168.0833282470703 -15.583333015441895),Vanuatu
-15.5,168.0833282470703,1,POINT (168.0833282470703 -15.5),Vanuatu
-15.5,168.25,1,POINT (168.25 -15.5),Vanuatu
-15.416666984558105,168.0833282470703,1,POINT (168.0833282470703 -15.416666984558105),Vanuatu
-15.416666984558105,168.25,1,POINT (168.25 -15.416666984558105),Vanuatu
-15.333333015441895,168.25,1,POINT (168.25 -15.333333015441895),Vanuatu
-15.25,168.25,1,POINT (168.25 -15.25),Vanuatu
-15.25,168.0833282470703,1,POINT (168.0833282470703 -15.25),Vanuatu
-15.166666984558105,168.0833282470703,1,POINT (168.0833282470703 -15.166666984558105),Vanuatu
-15.166666984558105,168.25,1,POINT (168.25 -15.166666984558105),Vanuatu
-15.333333015441895,167.25,1,POINT (167.25 -15.333333015441895),Vanuatu
-15.5,167.9166717529297,1,POINT (167.9166717529297 -15.5),Vanuatu
-15.5,168.0,1,POINT (168 -15.5),Vanuatu
-15.416666984558105,168.0,1,POINT (168 -15.416666984558105),Vanuatu
-15.333333015441895,168.0,1,POINT (168 -15.333333015441895),Vanuatu
-15.416666984558105,166.5833282470703,1,POINT (166.5833282470703 -15.416666984558105),Vanuatu
-15.333333015441895,166.5833282470703,1,POINT (166.5833282470703 -15.333333015441895),Vanuatu
-15.25,166.5833282470703,1,POINT (166.5833282470703 -15.25),Vanuatu
-15.166666984558105,166.9166717529297,1,POINT (166.9166717529297 -15.166666984558105),Vanuatu
-15.333333015441895,167.75,1,POINT (167.75 -15.333333015441895),Vanuatu
